address,japanese,korean,length
0x00A312A0,どんな状況でも　ベストをつくすだけよ！,어떤 상황이든 최선을 다할 뿐이야!,38
0x00A312E2,だけど　わたしは負けるわけにはいかないの！,하지만 난 질 수 없어!,42
0x00A31368,ほっほっほ,허허허,10
0x00A31390,けいけんの差を　見せてやるかな・・・,경험 차이를 보여 주마...,36
0x00A31418,この戦いが終われば　くにへ帰るがよい。,이 전투가 끝나면 조국으로 돌아가라.,38
0x00A31444,歩兵系ユニット。,보병계 유닛.,16
0x00A314A3,数字は、もっている量。,숫자는 보유량.,22
0x00A314BA,移動するごとにへり、なくなる,이동마다 줄어 사라짐,28
0x00A314D7,と移動できなくなる。,면 이동할 수 없다.,20
0x00A3157B,下のタイプのユニットに,아래 유형 유닛에,22
0x00A31598,できる。,가능,8
0x00A315A4,副砲での、歩兵系に対する,부포의 보병계 공격,24
0x00A315BD,攻撃力。,공격력.,8
0x00A315EC,副砲での、歩兵系以外の,부포로 보병계 외의,22
0x00A31603,陸ユニットへの攻撃力。,육상 유닛 공격력.,22
0x00A31633,ほうがよい。,쪽이 좋다.,12
0x00A31640,副砲での、ヘリ系に対する,부포의 헬기계 공격,24
0x00A31659,攻撃力。,공격력.,8
0x00A31663,輸送ヘリ,수송헬기,8
0x00A3166C,には、それなりに,에는 그럭저럭,16
0x00A3167D,ダメージを与えられる。,피해를 줄 수 있다.,22
0x00A31694,歩兵系ユニット。,보병계 유닛.,16
0x00A316F5,バズーカ兵,바주카병,10
0x00A31716,下のタイプのユニットに,아래 유형 유닛에,22
0x00A31733,できる。,가능,8
0x00A3174F,主砲のタマが切れた時は、,"주포 탄이 떨어지면,",24
0x00A31768,自動的に副砲に持ちかえて,자동으로 부포로 바꿔,24
0x00A31781,攻撃する。,공격한다.,10
0x00A3179B,数字は、もっている量。,숫자는 보유량.,22
0x00A317B2,移動するごとにへり、なくなる,이동마다 줄어 사라짐,28
0x00A317CF,と移動できなくなる。,면 이동할 수 없다.,20
0x00A317E4,主砲での、歩兵系以外の,주포의 보병계 외,22
0x00A317FB,陸ユニットへの攻撃力。,육상 유닛 공격력.,22
0x00A31821,軽戦車,경전차,6
0x00A31848,副砲での、歩兵系に対する,부포의 보병계 공격,24
0x00A31861,攻撃力。,공격력.,8
0x00A31883,強い。,강함.,6
0x00A3188C,副砲での、歩兵系以外の,부포로 보병계 외의,22
0x00A318A3,陸ユニットへの攻撃力。,육상 유닛 공격력.,22
0x00A318BA,そこそこのいりょく。,그럭저럭 위력.,20
0x00A318D0,副砲での、ヘリ系に対する,부포의 헬기계 공격,24
0x00A318E9,攻撃力。,공격력.,8
0x00A318F3,輸送ヘリ,수송헬기,8
0x00A318FC,には、それなりに,에는 그럭저럭,16
0x00A3190D,ダメージを与えられる。,피해를 줄 수 있다.,22
0x00A31924,車両系ユニット。,차량계 유닛.,16
0x00A3196C,視界（しかい）。,시야.,16
0x00A3197D,数字はその範囲。,숫자는 범위.,16
0x00A3198F,偵察車,정찰차,6
0x00A319B0,タイヤタイプの移動ができる。,타이어식 이동 가능.,28
0x00A319CD,数字は移動力。,숫자는 이동력.,14
0x00A31A0D,偵察車,정찰차,6
0x00A31A24,副砲のマシンガン。,부포 기관총.,18
0x00A31A78,副砲のマシンガンでの、,부포 기관총으로,22
0x00A31A8F,歩兵系に対する攻撃力。,보병계 공격력.,22
0x00A31ABD,ダメージを与えられる。,피해를 줄 수 있다.,22
0x00A31AD4,副砲での、歩兵系以外の,부포로 보병계 외의,22
0x00A31AEB,陸ユニットへの攻撃力。,육상 유닛 공격력.,22
0x00A31B3B,攻撃力。,공격력.,8
0x00A31B45,輸送ヘリ,수송헬기,8
0x00A31B4E,には、それなりに,에는 그럭저럭,16
0x00A31B5F,ダメージを与えられる。,피해를 줄 수 있다.,22
0x00A31B78,車両系ユニット。,차량계 유닛.,16
0x00A31BB5,あつかいやすい。,다루기 쉽다.,16
0x00A31BC8,戦車タイプの移動ができる。,전차식 이동 가능.,26
0x00A31BE3,数字は移動力。,숫자는 이동력.,14
0x00A31C24,視界（しかい）。,시야.,16
0x00A31C35,数字はその範囲。,숫자는 범위.,16
0x00A31C47,軽戦車,경전차,6
0x00A31C6D,軽戦車,경전차,6
0x00A31C74,の主砲。,의 주포.,8
0x00A31C7D,下のタイプのユニットに,아래 유형 유닛에,22
0x00A31C9A,できる。,가능,8
0x00A31CB5,主砲のタマが切れた時は、,"주포 탄이 떨어지면,",24
0x00A31CCE,自動的に副砲に持ちかえて,자동으로 부포로 바꿔,24
0x00A31CE7,攻撃する。,공격한다.,10
0x00A31D0F,陸ユニットに対する攻撃力。,육상 유닛 공격력.,26
0x00A31D41,大きなダメージを与えられる。,큰 피해를 줄 수 있다.,28
0x00A31D75,対する攻撃力。,공격력.,14
0x00A31DB3,潜水艦,잠수함,6
0x00A31DDB,潜水艦,잠수함,6
0x00A31DE2,の「もぐる」時には,의 「잠수」 때는,18
0x00A31DFB,できない。,불가,10
0x00A31E09,軽戦車,경전차,6
0x00A31E10,のマシンガンでの,의 기관총으로,16
0x00A31E21,歩兵系に対する攻撃力。,보병계 공격력.,22
0x00A31E55,軽戦車,경전차,6
0x00A31E6F,歩兵系以外の陸ユニットに,보병계 외 육상 유닛에,24
0x00A31E88,対する攻撃力。,공격력.,14
0x00A31E97,そこそこのいりょく。,그럭저럭 위력.,20
0x00A31EAD,軽戦車,경전차,6
0x00A31EB4,のマシンガンでの,의 기관총으로,16
0x00A31EC5,ヘリ系に対する攻撃力。,헬기계 공격력.,22
0x00A31EDD,輸送ヘリ,수송헬기,8
0x00A31EE6,に対しては,상대로는,10
0x00A31F04,車両系ユニット。,차량계 유닛.,16
0x00A31F59,重戦車,중전차,6
0x00A31F60,の主砲。,의 주포.,8
0x00A31F69,下のタイプのユニットに,아래 유형 유닛에,22
0x00A31F86,できる。,가능,8
0x00A31FA1,主砲のタマが切れた時は、,"주포 탄이 떨어지면,",24
0x00A31FBA,自動的に副砲に持ちかえて,자동으로 부포로 바꿔,24
0x00A31FD3,攻撃する。,공격한다.,10
0x00A31FFB,陸ユニットに対する攻撃力。,육상 유닛 공격력.,26
0x00A32065,対する攻撃力。,공격력.,14
0x00A32074,そこそこのいりょく。,그럭저럭 위력.,20
0x00A3209B,潜水艦,잠수함,6
0x00A320BB,潜水艦,잠수함,6
0x00A320C2,の「もぐる」時には,의 「잠수」 때는,18
0x00A320DB,できない。,불가,10
0x00A320E9,重戦車,중전차,6
0x00A320F0,のマシンガンでの,의 기관총으로,16
0x00A32101,歩兵系に対する攻撃力。,보병계 공격력.,22
0x00A32119,軽戦車,경전차,6
0x00A3212D,高いいりょく。,높은 위력.,14
0x00A3213D,重戦車,중전차,6
0x00A32144,のマシンガンでの,의 기관총으로,16
0x00A32155,歩兵系以外の陸ユニットに,보병계 외 육상 유닛에,24
0x00A3216E,対する攻撃力。,공격력.,14
0x00A32195,重戦車,중전차,6
0x00A3219C,のマシンガンでの,의 기관총으로,16
0x00A321AD,ヘリ系に対する攻撃力。,헬기계 공격력.,22
0x00A321C5,輸送ヘリ,수송헬기,8
0x00A321CE,には、それなりに,에는 그럭저럭,16
0x00A321DF,ダメージを与えられる。,피해를 줄 수 있다.,22
0x00A3223B,燃料、弾の,"연료, 탄의",10
0x00A3224B,ができる。,가능,10
0x00A32259,輸送車,수송차,6
0x00A3226A,できない。,불가,10
0x00A32278,車両系ユニット。,차량계 유닛.,16
0x00A322BC,戦車タイプの移動ができる。,전차식 이동 가능.,26
0x00A322D7,数字は移動力。,숫자는 이동력.,14
0x00A32304,ロケット砲,로켓포,10
0x00A32324,視界（しかい）。,시야.,16
0x00A32335,数字はその範囲。,숫자는 범위.,16
0x00A32346,サクテキで,수색으로,10
0x00A32356,するには、,"하려면,",10
0x00A32381,自走砲,자주포,6
0x00A3239D,下のタイプのユニットに,아래 유형 유닛에,22
0x00A323BA,できる。,가능,8
0x00A323C4,キャノン砲の弾数。,캐논포 탄수.,18
0x00A323D7,タマがなくなると、主砲,탄이 떨어지면 주포,22
0x00A323F8,はできない。,할 수 없다.,12
0x00A3241C,ロケット砲,로켓포,10
0x00A3244C,できる,가능,6
0x00A3246C,車両系ユニット。,차량계 유닛.,16
0x00A3248B,できる,가능,6
0x00A324BC,タイヤタイプの移動ができる。,타이어식 이동 가능.,28
0x00A324D9,数字は移動力。,숫자는 이동력.,14
0x00A32506,自走砲,자주포,6
0x00A32524,視界（しかい）。,시야.,16
0x00A32535,数字はその範囲。,숫자는 범위.,16
0x00A32547,ロケット砲,로켓포,10
0x00A3257F,下のタイプのユニットに,아래 유형 유닛에,22
0x00A3259C,できる。,가능,8
0x00A325BB,タマがなくなると、,"탄이 떨어지면,",18
0x00A325D6,できない。,불가,10
0x00A32620,できる。,가능,8
0x00A3262C,ロケット砲での、,로켓포로,16
0x00A3263D,歩兵系に対する攻撃力。,보병계 공격력.,22
0x00A32654,大きなダメージを与えられる。,큰 피해를 줄 수 있다.,28
0x00A32691,陸ユニットに対する攻撃力。,육상 유닛 공격력.,26
0x00A326C4,ロケット砲での、,로켓포로,16
0x00A326D5,船系に対する攻撃力。,함선계 공격력.,20
0x00A32705,持っている。,가지고 있다.,12
0x00A32714,ロケット砲での、,로켓포로,16
0x00A32725,潜水艦,잠수함,6
0x00A32749,潜水艦,잠수함,6
0x00A32750,の「もぐる」時には,의 「잠수」 때는,18
0x00A32769,できない。,불가,10
0x00A32774,車両系ユニット。,차량계 유닛.,16
0x00A327EB,下のタイプのユニットに,아래 유형 유닛에,22
0x00A32808,できる。,가능,8
0x00A32827,タマがなくなると、,"탄이 떨어지면,",18
0x00A32842,できなくなる。,불가능해진다.,14
0x00A3286D,対する攻撃力。,공격력.,14
0x00A328C9,陸ユニットに対する攻撃力。,육상 유닛 공격력.,26
0x00A328E5,軽戦車,경전차,6
0x00A328EF,重戦車,중전차,6
0x00A328F6,以外となら,외라면,10
0x00A3292D,対する攻撃力。,공격력.,14
0x00A3293C,はかいりょくバツグン。,파괴력 발군.,22
0x00A32971,対する攻撃力。,공격력.,14
0x00A32990,車両系ユニット。,차량계 유닛.,16
0x00A329B2,空ユニットに強い。,공중 유닛에 강함.,18
0x00A329E0,主砲の対空ミサイル。,주포 대공미사일.,20
0x00A329F5,下のタイプのユニットに,아래 유형 유닛에,22
0x00A32A12,できる。,가능,8
0x00A32A1C,対空ミサイルの弾数。,대공미사일 탄수.,20
0x00A32A31,タマがなくなると、,"탄이 떨어지면,",18
0x00A32A4A,できなくなる。,불가능해진다.,14
0x00A32A5C,対空ミサイルでの、ヘリ系に,대공미사일의 헬기계,26
0x00A32A77,対する攻撃力。,공격력.,14
0x00A32A86,はかいりょくバツグン。,파괴력 발군.,22
0x00A32ACE,大きなダメージを与えられる。,큰 피해를 줄 수 있다.,28
0x00A32AEC,主砲の射程。,주포 사거리.,12
0x00A32B16,できる。,가능,8
0x00A32B20,空系ユニット。,공중계 유닛.,14
0x00A32B70,主砲の対空ミサイル。,주포 대공미사일.,20
0x00A32B85,下のタイプのユニットに,아래 유형 유닛에,22
0x00A32BA2,できる。,가능,8
0x00A32BAC,対空ミサイルの弾数。,대공미사일 탄수.,20
0x00A32BC1,タマがなくなると、主砲,탄이 떨어지면 주포,22
0x00A32BE2,はできない。,할 수 없다.,12
0x00A32BF0,対空ミサイルでの、ヘリ系に,대공미사일의 헬기계,26
0x00A32C0B,対する攻撃力。,공격력.,14
0x00A32C1A,大きなダメージを与えられる。,큰 피해를 줄 수 있다.,28
0x00A32C67,戦闘機,전투기,6
0x00A32CA4,空系ユニット。,공중계 유닛.,14
0x00A32CD6,ができる。,가능,10
0x00A32CEB,下のタイプのユニットに,아래 유형 유닛에,22
0x00A32D08,できる。,가능,8
0x00A32D21,タマがなくなると、主砲,탄이 떨어지면 주포,22
0x00A32D42,はできない。,할 수 없다.,12
0x00A32D63,対する攻撃力。,공격력.,14
0x00A32D72,大きなダメージを与えられる。,큰 피해를 줄 수 있다.,28
0x00A32DA7,陸ユニットに対する攻撃力。,육상 유닛 공격력.,26
0x00A32DF1,対する攻撃力。,공격력.,14
0x00A32E00,はかいりょくバツグン。,파괴력 발군.,22
0x00A32E18,爆弾での、,"폭탄으로,",10
0x00A32E23,潜水艦,잠수함,6
0x00A32E49,潜水艦,잠수함,6
0x00A32E50,の「もぐる」時には,의 「잠수」 때는,18
0x00A32E69,できない。,불가,10
0x00A32E74,空系ユニット。,공중계 유닛.,14
0x00A32EAB,あつかいやすい。,다루기 쉽다.,16
0x00A32EBC,視界（しかい）。,시야.,16
0x00A32ECD,数字はその範囲。,숫자는 범위.,16
0x00A32EF7,広い。,넓다.,6
0x00A32F15,下のタイプのユニットに,아래 유형 유닛에,22
0x00A32F32,できる。,가능,8
0x00A32F51,主砲のタマが切れた時は、,"주포 탄이 떨어지면,",24
0x00A32F85,攻撃する。,공격한다.,10
0x00A32F90,対地ミサイルでの、,대지 미사일로,18
0x00A32FA3,歩兵系以外の陸ユニットに,보병계 외 육상 유닛에,24
0x00A32FF0,対地ミサイルでの、,대지 미사일로,18
0x00A33003,船系に対する攻撃力。,함선계 공격력.,20
0x00A33054,対地ミサイルでの、,대지 미사일로,18
0x00A33067,潜水艦,잠수함,6
0x00A33091,潜水艦,잠수함,6
0x00A33098,の「もぐる」時には,의 「잠수」 때는,18
0x00A330B1,できない。,불가,10
0x00A330BC,副砲のマシンガン。,부포 기관총.,18
0x00A330F0,できる。,가능,8
0x00A3310F,対する攻撃力。,공격력.,14
0x00A3311E,大きなダメージを与えられる。,큰 피해를 줄 수 있다.,28
0x00A3313C,副砲での、歩兵系以外の,부포로 보병계 외의,22
0x00A33153,陸ユニットに対する攻撃力。,육상 유닛 공격력.,26
0x00A33197,対する攻撃力。,공격력.,14
0x00A331C2,輸送ヘリ,수송헬기,8
0x00A331F6,バズーカ兵,바주카병,10
0x00A33219,輸送ヘリ,수송헬기,8
0x00A3322C,することが,하는 것이,10
0x00A33237,できない。,불가,10
0x00A33254,ロケット砲,로켓포,10
0x00A33284,主砲の射程。,주포 사거리.,12
0x00A332D7,下のタイプのユニットに,아래 유형 유닛에,22
0x00A332F4,できる。,가능,8
0x00A33300,キャノン砲の弾数。,캐논포 탄수.,18
0x00A33313,タマがなくなると、,"탄이 떨어지면,",18
0x00A3332E,できない。,불가,10
0x00A33355,対する攻撃力。,공격력.,14
0x00A33364,大きなダメージを与えられる。,큰 피해를 줄 수 있다.,28
0x00A333A1,陸ユニットに対する攻撃力。,육상 유닛 공격력.,26
0x00A333D3,持っている。,가지고 있다.,12
0x00A333F7,対する攻撃力。,공격력.,14
0x00A33406,大きなダメージを与えられる。,큰 피해를 줄 수 있다.,28
0x00A33435,潜水艦,잠수함,6
0x00A3345B,潜水艦,잠수함,6
0x00A33462,の「もぐる」時には,의 「잠수」 때는,18
0x00A3347B,できない。,불가,10
0x00A33497,潜水艦,잠수함,6
0x00A334A1,空ユニットに強い。,공중 유닛에 강함.,18
0x00A334C5,２ユニット搭載できる。,2유닛 탑재 가능.,22
0x00A334EF,潜水艦,잠수함,6
0x00A334F9,対する攻撃力。,공격력.,14
0x00A33509,潜水艦,잠수함,6
0x00A33571,対する攻撃力。,공격력.,14
0x00A335BD,に対する攻撃力。,에 대한 공격력.,16
0x00A335EB,持っている。,가지고 있다.,12
0x00A33615,２ユニット搭載できる。,2유닛 탑재 가능.,22
0x00A3365C,視界（しかい）。,시야.,16
0x00A3366D,数字はその範囲。,숫자는 범위.,16
0x00A3367F,輸送船,수송함,6
0x00A3369D,ほうがよい。,쪽이 좋다.,12
0x00A336AD,輸送船,수송함,6
0x00A336F5,もぐる,잠수,6
0x00A33702,潜水艦,잠수함,6
0x00A3370C,護衛艦,호위함,6
0x00A33761,タマがなくなると、,"탄이 떨어지면,",18
0x00A3377C,できない。,불가,10
0x00A33788,視界（しかい）。,시야.,16
0x00A33799,数字はその範囲。,숫자는 범위.,16
0x00A337AB,潜水艦,잠수함,6
0x00A337DC,毎ターン１消費する。,매 턴 1 소비.,20
0x00A33802,毎ターン５消費する。,매 턴 5 소비.,20
0x00A33830,主砲での、,"주포로,",10
0x00A3383B,潜水艦,잠수함,6
0x00A33842,に対する,에 대한,8
0x00A3384B,攻撃力。,공격력.,8
0x00A33855,潜水艦,잠수함,6
0x00A338CC,タイヤタイプの移動ができる。,타이어식 이동 가능.,28
0x00A338E9,数字は移動力。,숫자는 이동력.,14
0x00A33928,戦車タイプの移動ができる。,전차식 이동 가능.,26
0x00A33943,数字は移動力。,숫자는 이동력.,14
0x00A339A3,数字は移動力。,숫자는 이동력.,14
0x00A339FD,数字は移動力。,숫자는 이동력.,14
0x00A33A41,数字は移動力。,숫자는 이동력.,14
0x00A33A7C,視界（しかい）。,시야.,16
0x00A33A8D,数字はその範囲。,숫자는 범위.,16
0x00A33ABC,視界（しかい）。,시야.,16
0x00A33ACD,数字はその範囲。,숫자는 범위.,16
0x00A33B04,ガソリン。,연료,10
0x00A33B0F,数字は　もっている量。,숫자는 보유량.,22
0x00A33B26,移動するごとにへり、なくなる,이동마다 줄어 사라짐,28
0x00A33B43,と移動できなくなる。,면 이동할 수 없다.,20
0x00A33B58,ガソリン。,연료,10
0x00A33B63,数字は　もっている量。,숫자는 보유량.,22
0x00A33B7A,毎ターン５消費する。,매 턴 5 소비.,20
0x00A33B8F,なくなるとツイラク。,없어지면 추락.,20
0x00A33BA4,ガソリン。,연료,10
0x00A33BAF,数字は　もっている量。,숫자는 보유량.,22
0x00A33BDB,なくなるとツイラク。,없어지면 추락.,20
0x00A33BF0,ガソリン。,연료,10
0x00A33BFB,数字は　もっている量。,숫자는 보유량.,22
0x00A33C12,毎ターン１消費する。,매 턴 1 소비.,20
0x00A33C3C,主砲なし。,주포 없음,10
0x00A33C4F,下のタイプのユニットに,아래 유형 유닛에,22
0x00A33C6C,できる。,가능,8
0x00A33C85,主砲のタマが切れた時は、,"주포 탄이 떨어지면,",24
0x00A33C9E,自動的に副砲に持ちかえて,자동으로 부포로 바꿔,24
0x00A33CB7,攻撃する。,공격,10
0x00A33CDD,攻撃力。,공격력.,8
0x00A33CE8,主砲での、歩兵系以外の,주포의 보병계 외,22
0x00A33CFF,陸ユニットに対する攻撃力。,육상 유닛 공격력.,26
0x00A33D33,攻撃力。,공격력.,8
0x00A33D3C,主砲での、,주포로,10
0x00A33D47,潜水艦,잠수함,6
0x00A33D4E,に対する,에 대한,8
0x00A33D57,攻撃力。,공격력.,8
0x00A33D61,潜水艦,잠수함,6
0x00A33D68,の「もぐる」時には,의 「잠수」 때는,18
0x00A33D81,できない。,불가,10
0x00A33D8C,副砲のマシンガン。,부포 기관총.,18
0x00A33DBB,新型兵器。,신형 병기,10
0x00A33DE5,新型戦車,신형전차,8
0x00A33DEE,の主砲。,의 주포.,8
0x00A33DF7,下のタイプのユニットに,아래 유형 유닛에,22
0x00A33E14,できる。,가능,8
0x00A33E2F,主砲のタマが切れた時は、,"주포 탄이 떨어지면,",24
0x00A33E48,自動的に副砲に持ちかえて,자동으로 부포로 바꿔,24
0x00A33E61,攻撃する。,공격,10
0x00A33E85,陸ユニットに対する攻撃力。,육상 유닛 공격력.,26
0x00A33ECB,対する攻撃力。,공격력.,14
0x00A33F19,潜水艦,잠수함,6
0x00A33F20,に対する,에 대한,8
0x00A33F43,潜水艦,잠수함,6
0x00A33F4A,の「もぐる」時には,의 「잠수」 때는,18
0x00A33F63,できない。,불가,10
0x00A33F71,新型戦車,신형전차,8
0x00A33F7A,のマシンガンでの,의 기관총으로,16
0x00A33F8B,歩兵系に対する攻撃力。,보병계 공격력.,22
0x00A33FA3,重戦車,중전차,6
0x00A33FBD,高いいりょく。,높은 위력.,14
0x00A33FCD,新型戦車,신형전차,8
0x00A33FD6,のマシンガンでの,의 기관총으로,16
0x00A33FE7,歩兵系以外の陸ユニットに,보병계 외 육상 유닛에,24
0x00A34000,対する攻撃力。,공격력.,14
0x00A34029,新型戦車,신형전차,8
0x00A34032,のマシンガンでの,의 기관총으로,16
0x00A34043,ヘリ系に対する攻撃力。,헬기계 공격력.,22
0x00A3405B,戦闘ヘリ,전투헬기,8
0x00A34064,に対しても,상대로도,10
0x00A3408C,本部占領、もしくは敵全滅で勝利よ。,본부 점령 또는 적 전멸로 승리.,34
0x00A340AF,がんばってね！,힘내!,14
0x00A340C0,本部占領、もしくは敵全滅で勝利よ。,본부 점령 또는 적 전멸로 승리.,34
0x00A340E3,がんばってね！,힘내!,14
0x00A340F4,本部占領、もしくは敵全滅で勝利よ。,본부 점령 또는 적 전멸로 승리.,34
0x00A34117,がんばってね！,힘내!,14
0x00A34128,本部占領、もしくは敵全滅で勝利よ。,본부 점령 또는 적 전멸로 승리.,34
0x00A3414B,がんばってね！,힘내!,14
0x00A3415C,コングの部隊がせまって来ているわ・・・,콩의 부대가 다가오고 있어...,38
0x00A341B4,ここは、ブラックキャノンを倒して勝利よ！,여긴 블랙 캐논 격파로 승리!,40
0x00A341F8,このマップは、７日以内に研究所の占領か,이 맵은 7일 안에 연구소 점령이나,38
0x00A3421F,敵全滅で勝利よ！がんばってね！,적 전멸로 승리! 힘내!,30
0x00A34240,ついにここまで来たわね！,드디어 여기까지 왔네!,24
0x00A34274,本部占領、もしくは敵全滅で勝利よ。,본부 점령 또는 적 전멸로 승리.,34
0x00A34297,がんばってね！,힘내!,14
0x00A342DC,本部占領、もしくは敵全滅で勝利よ。,본부 점령 또는 적 전멸로 승리.,34
0x00A342FF,がんばってね！,힘내!,14
0x00A34331,１５日以内に占領すれば勝利よ！がんばってね！,15일 안에 점령하면 승리야! 힘내!,44
0x00A343D8,敵全滅で勝利よ！がんばってね！,적 전멸로 승리! 힘내!,30
0x00A343F8,このマップは、１５日以内に研究所の占領か,이 맵은 15일 내 연구소 점령이나,40
0x00A34421,敵全滅で勝利よ！がんばってね！,적 전멸로 승리! 힘내!,30
0x00A34478,本部占領、もしくは敵全滅で勝利よ。,본부 점령 또는 적 전멸로 승리.,34
0x00A3449B,がんばってね！,힘내!,14
0x00A344F4,本部占領、もしくは敵全滅で勝利よ。,본부 점령 또는 적 전멸로 승리.,34
0x00A34517,がんばってね！,힘내!,14
0x00A34528,このマップは敵を完全に全滅させましょう！,이 맵은 적을 완전히 전멸시키자!,40
0x00A34551,何としてでも右上の１０個の都市を守るのよ！,무슨 수를 써서든 우상단 도시 10개를 지켜!,42
0x00A34580,このマップは敵全滅で勝利よ！,이 맵은 적 전멸로 승리!,28
0x00A3459D,敵が本部に来る前にたたきつぶしましょう！,적이 본부에 오기 전에 격파하자!,40
0x00A345C8,自軍本部の上にある３個のミニキャノンを,아군 본부 위의 미니 캐논 3문을,38
0x00A34614,このマップは、１８日以内に研究所の占領か,이 맵은 18일 내 연구소 점령이나,40
0x00A3463D,敵全滅で勝利よ！がんばってね！,적 전멸로 승리! 힘내!,30
0x00A34660,つらい戦いが続いたけど、勝利は目の前よ！,힘든 전투였지만 승리는 눈앞이야!,40
0x00A346AC,このマップで勝利するには、要塞のまわりの,이 맵에서 이기려면 요새 주변의,40
0x00A3472C,キャットの修理能力はあなどれないわ・・・,캣의 수리 능력은 얕볼 수 없어...,40
0x00A34755,１７日以内に橋でかこまれた戦艦を倒すのよ！,17일 안에 다리 안의 전함을 격파해!,42
0x00A34784,このマップは４個のレーザー砲を倒すか,이 맵은 레이저포 4개를 파괴하거나,36
0x00A347A9,本部占領で勝利よ！ドミノを助けてあげてね！,본부 점령으로 승리야! 도미노를 구해줘!,42
0x00A347D8,本部占領、もしくは敵全滅で勝利よ。,본부 점령 또는 적 전멸로 승리.,34
0x00A347FB,がんばってね！,힘내!,14
0x00A3480C,本部占領、もしくは敵全滅で勝利よ。,본부 점령 또는 적 전멸로 승리.,34
0x00A34844,このマップは、９日以内に研究所の占領か,이 맵은 9일 안에 연구소 점령이나,38
0x00A3486B,敵全滅で勝利よ！がんばってね！,적 전멸로 승리! 힘내!,30
0x00A3488C,ホークは強敵だけど、みんなが力を合わせれば,"호크는 강적이지만, 모두 힘을 합치면",42
0x00A348B7,きっと勝てるわ！,꼭 이길 거야!,16
0x00A348C8,ファクトリーのパイプをこわして勝利よ！,팩토리 파이프를 파괴하면 승리야!,38
0x00A348F0,このマップは、３個のブラックキャノンを,이 맵은 블랙 캐논 3문을,38
0x00A34928,ついにここまで来たわね！,드디어 여기까지 왔네!,24
0x00A34990,本部占領、もしくは敵全滅で勝利よ。,본부 점령 또는 적 전멸로 승리.,34
0x00A349B3,がんばってね！,힘내!,14
0x00A349C4,本部占領、もしくは敵全滅で勝利よ。,본부 점령 또는 적 전멸로 승리.,34
0x00A349E7,がんばってね！,힘내!,14
0x00A349F8,ここは、ブラックキャノンを倒して勝利よ！,여긴 블랙 캐논을 격파하면 승리야!,40
0x00A34A3C,本部占領、もしくは敵全滅で勝利よ。,본부 점령 또는 적 전멸로 승리.,34
0x00A34A5F,がんばってね！,힘내!,14
0x00A34A70,このマップは敵全滅で勝利よ！,이 맵은 적 전멸로 승리!,28
0x00A34AAC,このマップは敵全滅で勝利よ！,이 맵은 적 전멸로 승리!,28
0x00A34AE8,このマップは、７日以内に研究所の占領か,이 맵은 7일 안에 연구소 점령이나,38
0x00A34B0F,敵全滅で勝利よ！がんばってね！,적 전멸로 승리! 힘내!,30
0x00A34B30,ついにここまで来たわね！,드디어 여기까지 왔네!,24
0x00A34B6C,　はい　　いいえ,예    아니오,16
0x00A34B82,現在の状況をセーブします。,현재 상태를 저장합니다.,26
0x00A34B9E,よろしいかしら？,괜찮을까?,16
0x00A34BB6,現在の状況をセーブします。,현재 상태를 저장합니다.,26
0x00A34BD2,上書きしますか？,덮어쓸까?,16
0x00A34BEA,セーブ中です。でんげんを切らないでね。,저장 중입니다. 전원을 끄지 마세요.,38
0x00A34C4E,よろしいかしら？,괜찮을까?,16
0x00A34CB0,降伏すると負けになっちゃうけど、,"항복하면 패배하지만,",32
0x00A34CD1,本当に降伏する？　,정말 항복할까?,18
0x00A34CE8,モードセレクトに戻ります。よろしいかしら？,모드 선택으로 돌아갈까요?,42
0x00A34D18,レッドスター軍は敗北しました！！,레드스타군 패배!!,32
0x00A34D3C,ブルームーン軍は敗北しました！！,블루문군 패배!!,32
0x00A34D60,グリーンアース軍は敗北しました！！,그린어스군이 패배했습니다!!,34
0x00A34D88,イエローコメット軍は敗北しました！！,옐로 코멧군이 패배했습니다!!,36
0x00A34DB0,ブラックホール軍は敗北しました！！,블랙홀군이 패배했습니다!!,34
0x00A34DEF,を表示します,을 표시함,12
0x00A34E0B,を表示します,을 표시함,12
0x00A34E40,アニメを表示しません,애니 표시 안 함,20
0x00A34E58,ユニット最大数５０台に達しているので、,"유닛 최대 50대에 도달했으므로,",38
0x00A34F2C,接続エラー,연결 오류,10
0x00A34F48,データがありません,데이터 없음,18
0x00A34F5C,通信準備中よ！！！,통신 준비 중!!!,18
0x00A34F70,エントリー中よ、しばらく待ってね！！,"참가 처리 중이야, 잠시 기다려!!",36
0x00A34F98,おともだちがそろったら、スタートを押してね！！,친구가 모이면 스타트 눌러!,46
0x00A34FC8,準備ができるまでしばらく待ってね。,준비될 때까지 잠깐 기다려.,34
0x00A34FEC,マップを送る人を選んでね！！,맵을 보낼 상대를 골라!!,28
0x00A3500C,マップを送れる人が誰もいないわ！！,맵을 보낼 사람이 없어!!,34
0x00A35030,送るマップを選んでね！！,보낼 맵을 골라!!,24
0x00A3504C,保存するエリアを選んでね！！,저장할 영역을 골라!!,28
0x00A3506C,準備ができるまで待ってね！！,준비될 때까지 기다려!!,28
0x00A3508C,マップを送信中よ、しばらく待ってね！！,"맵 전송 중이야, 잠시 기다려!!",38
0x00A350B4,マップを受信中よ、しばらく待ってね！！,"맵 수신 중이야, 잠시 기다려!!",38
