address,hex_bytes,text,length,char_count,context,notes
0x00A33EB8,90568c5e964382c582cc81418374836c82c9,新型砲での、フネに,18,9,,
0x00A33ECB,91ce82b782e98d558c8297cd8142,対する攻撃力。,14,7,,
0x00A33EDA,838d835083628367964382c982cd8fad82b582a882c682e982aa8141,ロケット砲には少しおとるが、,28,14,,
0x00A33EF7,82bb82ea82c882e882cc82a282e882e582ad8142,それなりのいりょく。,20,10,,
0x00A33F0C,90568c5e964382c582cc8141,新型砲での、,12,6,,
0x00A33F19,90f690858acd,潜水艦,6,3,,
0x00A33F20,82c991ce82b782e9,に対する,8,4,,
0x00A33F29,8d558c8297cd814282a082dc82e88bad82ad82c882a28142,攻撃力。あまり強くない。,24,12,,
0x00A33F43,90f690858acd,潜水艦,6,3,,
0x00A33F4A,82cc817582e082ae82e981768e9e82c982cd,の「もぐる」時には,18,9,,
0x00A33F63,82c582ab82c882a28142,できない。,10,5,,
0x00A33F71,90568c5e90ed8ed4,新型戦車,8,4,,
0x00A33F7A,82cc837d83568393834b839382c582cc,のマシンガンでの,16,8,,
0x00A33F8B,95e095ba8c6e82c991ce82b782e98d558c8297cd8142,歩兵系に対する攻撃力。,22,11,,
0x00A33FA3,8f6490ed8ed4,重戦車,6,3,,
0x00A33FAA,82cc837d83568393834b839382e682e88141,のマシンガンより、,18,9,,
0x00A33FBD,8d8282a282a282e882e582ad8142,高いいりょく。,14,7,,
0x00A33FCD,90568c5e90ed8ed4,新型戦車,8,4,,
0x00A33FD6,82cc837d83568393834b839382c582cc,のマシンガンでの,16,8,,
0x00A33FE7,95e095ba8c6e88c88a4f82cc97a48386836a8362836782c9,歩兵系以外の陸ユニットに,24,12,,
0x00A34000,91ce82b782e98d558c8297cd8142,対する攻撃力。,14,7,,
0x00A3400F,959b964382c582e082b282a982ad82c990ed82a682e98142,副砲でもごかくに戦える。,24,12,,
0x00A34029,90568c5e90ed8ed4,新型戦車,8,4,,
0x00A34032,82cc837d83568393834b839382c582cc,のマシンガンでの,16,8,,
0x00A34043,8377838a8c6e82c991ce82b782e98d558c8297cd8142,ヘリ系に対する攻撃力。,22,11,,
0x00A3405B,90ed93ac8377838a,戦闘ヘリ,8,4,,
0x00A34064,82c991ce82b582c482e0,に対しても,10,5,,
0x00A3406F,8fad82b5835f8381815b835782f082a082bd82a682e782ea82e98142,少しダメージをあたえられる。,28,14,,
0x00A3408C,967b959490e897cc814182e082b582ad82cd9347915396c582c58f9f979882e68142,本部占領、もしくは敵全滅で勝利よ。,34,17,,
0x00A340AF,82aa82f182ce82c182c482cb8149,がんばってね！,14,7,,
0x00A340C0,967b959490e897cc814182e082b582ad82cd9347915396c582c58f9f979882e68142,本部占領、もしくは敵全滅で勝利よ。,34,17,,
0x00A340E3,82aa82f182ce82c182c482cb8149,がんばってね！,14,7,,
0x00A340F4,967b959490e897cc814182e082b582ad82cd9347915396c582c58f9f979882e68142,本部占領、もしくは敵全滅で勝利よ。,34,17,,
0x00A34117,82aa82f182ce82c182c482cb8149,がんばってね！,14,7,,
0x00A34128,967b959490e897cc814182e082b582ad82cd9347915396c582c58f9f979882e68142,本部占領、もしくは敵全滅で勝利よ。,34,17,,
0x00A3414B,82aa82f182ce82c182c482cb8149,がんばってね！,14,7,,
0x00A3415C,83528393834f82cc959491e082aa82b982dc82c182c4978882c482a282e982ed814581458145,コングの部隊がせまって来ているわ・・・,38,19,,
0x00A34183,825693fa88c893e082c98141967b959490e897cc8141,７日以内に、本部占領、,22,11,,
0x00A3419A,82e082b582ad82cd9347915396c582c58f9f979882e68149,もしくは敵全滅で勝利よ！,24,12,,
0x00A341B4,82b182b182cd8141837583898362834e834c8383836d839382f0937c82b582c48f9f979882e68149,ここは、ブラックキャノンを倒して勝利よ！,40,20,,
0x00A341DD,82a082b982e782b882c982a282ab82dc82b582e582a48149,あせらずにいきましょう！,24,12,,
0x00A341F8,82b182cc837d8362837682cd8141825693fa88c893e082c98ca48b868f8a82cc90e897cc82a9,このマップは、７日以内に研究所の占領か,38,19,,
0x00A3421F,9347915396c582c58f9f979882e6814982aa82f182ce82c182c482cb8149,敵全滅で勝利よ！がんばってね！,30,15,,
0x00A34240,82c282a282c982b182b182dc82c5978882bd82ed82cb8149,ついにここまで来たわね！,24,12,,
0x00A34259,82cb82e782a482cd814183708343837682cc82dd82e68149,ねらうは、パイプのみよ！,24,12,,
0x00A34274,967b959490e897cc814182e082b582ad82cd9347915396c582c58f9f979882e68142,本部占領、もしくは敵全滅で勝利よ。,34,17,,
0x00A34297,82aa82f182ce82c182c482cb8149,がんばってね！,14,7,,
0x00A342A8,82b182b182cd81419347915396c582c58f9f979882e68149,ここは、敵全滅で勝利よ！,24,12,,
0x00A342C1,905882cc928682e08b4382f082c282af82c482cb8149,森の中も気をつけてね！,22,11,,
0x00A342DC,967b959490e897cc814182e082b582ad82cd9347915396c582c58f9f979882e68142,本部占領、もしくは敵全滅で勝利よ。,34,17,,
0x00A342FF,82aa82f182ce82c182c482cb8149,がんばってね！,14,7,,
0x00A34310,91e58c5e837e83548343838b8aee926e82cc82dc82ed82e882cc93738e7382f0,大型ミサイル基地のまわりの都市を,32,16,,
0x00A34331,8250825493fa88c893e082c990e897cc82b782ea82ce8f9f979882e6814982aa82f182ce82c182c482cb8149,１５日以内に占領すれば勝利よ！がんばってね！,44,22,,
0x00A34360,82b182cc837d8362837682cd814182c682c982a982ad8250825393fa8ad4,このマップは、とにかく１４日間,30,15,,
0x00A3437F,967b959482f08ee782e882ca82ad82cc82e68149,本部を守りぬくのよ！,20,10,,
0x00A34398,82b182cc837d8362837682cd81418ea98c52967b959482cc8fe382c9,このマップは、自軍本部の上に,28,14,,
0x00A343B5,89bd82a982d082c682c28386836a8362836782f091d28b4082b382b982e982a98141,何かひとつユニットを待機させるか、,34,17,,
0x00A343D8,9347915396c582c58f9f979882e6814982aa82f182ce82c182c482cb8149,敵全滅で勝利よ！がんばってね！,30,15,,
0x00A343F8,82b182cc837d8362837682cd81418250825493fa88c893e082c98ca48b868f8a82cc90e897cc82a9,このマップは、１５日以内に研究所の占領か,40,20,,
0x00A34421,9347915396c582c58f9f979882e6814982aa82f182ce82c182c482cb8149,敵全滅で勝利よ！がんばってね！,30,15,,
0x00A34444,82c282a282c983748340834e8367838a815b90ed82cb8149,ついにファクトリー戦ね！,24,12,,
0x00A3445D,83708343837682f082b182ed82b982ce8f9f979882e68149,パイプをこわせば勝利よ！,24,12,,
0x00A34478,967b959490e897cc814182e082b582ad82cd9347915396c582c58f9f979882e68142,本部占領、もしくは敵全滅で勝利よ。,34,17,,
0x00A3449B,82aa82f182ce82c182c482cb8149,がんばってね！,14,7,,
0x00A344AC,967b959490e897cc814182e082b582ad82cd97768dc782cc82dc82ed82e882cc,本部占領、もしくは要塞のまわりの,32,16,,
0x00A344CD,82578cc282cc837e836a834c8383836d839382f0937c82b982ce8f9f979882e68149,８個のミニキャノンを倒せば勝利よ！,34,17,,
0x00A344F4,967b959490e897cc814182e082b582ad82cd9347915396c582c58f9f979882e68142,本部占領、もしくは敵全滅で勝利よ。,34,17,,
0x00A34517,82aa82f182ce82c182c482cb8149,がんばってね！,14,7,,
0x00A34528,82b182cc837d8362837682cd934782f08aae915382c9915396c582b382b982dc82b582e582a48149,このマップは敵を完全に全滅させましょう！,40,20,,
0x00A34551,89bd82c682b582c482c582e089458fe382cc8250824f8cc282cc93738e7382f08ee782e982cc82e68149,何としてでも右上の１０個の都市を守るのよ！,42,21,,
0x00A34580,82b182cc837d8362837682cd9347915396c582c58f9f979882e68149,このマップは敵全滅で勝利よ！,28,14,,
0x00A3459D,934782aa967b959482c9978882e9914f82c982bd82bd82ab82c282d482b582dc82b582e582a48149,敵が本部に来る前にたたきつぶしましょう！,40,20,,
0x00A345C8,8ea98c52967b959482cc8fe382c982a082e982528cc282cc837e836a834c8383836d839382f0,自軍本部の上にある３個のミニキャノンを,38,19,,
0x00A345EF,937c82b582dc82b582e582a4814982bb82a482b782ea82ce8f9f979882e68149,倒しましょう！そうすれば勝利よ！,32,16,,
0x00A34614,82b182cc837d8362837682cd81418250825793fa88c893e082c98ca48b868f8a82cc90e897cc82a9,このマップは、１８日以内に研究所の占領か,40,20,,
0x00A3463D,9347915396c582c58f9f979882e6814982aa82f182ce82c182c482cb8149,敵全滅で勝利よ！がんばってね！,30,15,,
0x00A34660,82c282e782a290ed82a282aa91b182a282bd82af82c781418f9f979882cd96da82cc914f82e68149,つらい戦いが続いたけど、勝利は目の前よ！,40,20,,
0x00A34689,82b382a0814183708343837682f082b182ed82b582dc82b582e582a48149,さあ、パイプをこわしましょう！,30,15,,
0x00A346AC,82b182cc837d8362837682c58f9f979882b782e982c982cd814197768dc782cc82dc82ed82e882cc,このマップで勝利するには、要塞のまわりの,40,20,,
0x00A346D5,82578cc282cc837e836a834c8383836d839382f0937c82b782cc82e68149,８個のミニキャノンを倒すのよ！,30,15,,
0x00A346F8,82b182b182cd814182518cc282cc837583898362834e834c8383836d839382f0,ここは、２個のブラックキャノンを,32,16,,
0x00A34719,937c82b982ce8f9f979882e68149,倒せば勝利よ！,14,7,,
0x00A3472C,834c83838362836782cc8f43979d945c97cd82cd82a082c882c782ea82c882a282ed814581458145,キャットの修理能力はあなどれないわ・・・,40,20,,
0x00A34755,8250825693fa88c893e082c98bb482c582a982b182dc82ea82bd90ed8acd82f0937c82b782cc82e68149,１７日以内に橋でかこまれた戦艦を倒すのよ！,42,21,,
0x00A34784,82b182cc837d8362837682cd82538cc282cc838c815b8355815b964382f0937c82b782a9,このマップは４個のレーザー砲を倒すか,36,18,,
0x00A347A9,967b959490e897cc82c58f9f979882e681498368837e836d82f08f9582af82c482a082b082c482cb8149,本部占領で勝利よ！ドミノを助けてあげてね！,42,21,,
0x00A347D8,967b959490e897cc814182e082b582ad82cd9347915396c582c58f9f979882e68142,本部占領、もしくは敵全滅で勝利よ。,34,17,,
0x00A347FB,82aa82f182ce82c182c482cb8149,がんばってね！,14,7,,
0x00A3480C,967b959490e897cc814182e082b582ad82cd9347915396c582c58f9f979882e68142,本部占領、もしくは敵全滅で勝利よ。,34,17,,
0x00A3482F,89ce8e5282c98b4382f082c282af82c48149,火山に気をつけて！,18,9,,
0x00A34844,82b182cc837d8362837682cd8141825893fa88c893e082c98ca48b868f8a82cc90e897cc82a9,このマップは、９日以内に研究所の占領か,38,19,,
0x00A3486B,9347915396c582c58f9f979882e6814982aa82f182ce82c182c482cb8149,敵全滅で勝利よ！がんばってね！,30,15,,
0x00A3488C,837a815b834e82cd8bad934782be82af82c7814182dd82f182c882aa97cd82f08d8782ed82b982ea82ce,ホークは強敵だけど、みんなが力を合わせれば,42,21,,
0x00A348B7,82ab82c182c68f9f82c482e982ed8149,きっと勝てるわ！,16,8,,
0x00A348C8,83748340834e8367838a815b82cc83708343837682f082b182ed82b582c48f9f979882e68149,ファクトリーのパイプをこわして勝利よ！,38,19,,
0x00A348F0,82b182cc837d8362837682cd814182528cc282cc837583898362834e834c8383836d839382f0,このマップは、３個のブラックキャノンを,38,19,,
0x00A34917,937c82b582c48f9f979882e68149,倒して勝利よ！,14,7,,
0x00A34928,82c282a282c982b182b182dc82c5978882bd82ed82cb8149,ついにここまで来たわね！,24,12,,
0x00A34941,82dd82f182c88141967b939682c982e682ad90ed82c182bd82ed8149,みんな、本当によく戦ったわ！,28,14,,
0x00A3495E,8252824f93fa88c893e082c98377838b8145838c815b8355815b82f0937c82b582c4,３０日以内にヘル・レーザーを倒して,34,17,,
0x00A34981,8aae91538f9f979882e68149,完全勝利よ！,12,6,,
0x00A34990,967b959490e897cc814182e082b582ad82cd9347915396c582c58f9f979882e68142,本部占領、もしくは敵全滅で勝利よ。,34,17,,
0x00A349B3,82aa82f182ce82c182c482cb8149,がんばってね！,14,7,,
0x00A349C4,967b959490e897cc814182e082b582ad82cd9347915396c582c58f9f979882e68142,本部占領、もしくは敵全滅で勝利よ。,34,17,,
0x00A349E7,82aa82f182ce82c182c482cb8149,がんばってね！,14,7,,
0x00A349F8,82b182b182cd8141837583898362834e834c8383836d839382f0937c82b582c48f9f979882e68149,ここは、ブラックキャノンを倒して勝利よ！,40,20,,
0x00A34A21,82a082b982e782b882c982a282ab82dc82b582e582a48149,あせらずにいきましょう！,24,12,,
0x00A34A3C,967b959490e897cc814182e082b582ad82cd9347915396c582c58f9f979882e68142,本部占領、もしくは敵全滅で勝利よ。,34,17,,
0x00A34A5F,82aa82f182ce82c182c482cb8149,がんばってね！,14,7,,
0x00A34A70,82b182cc837d8362837682cd9347915396c582c58f9f979882e68149,このマップは敵全滅で勝利よ！,28,14,,
0x00A34A8D,834b8393834b83938d5582df82c482a282ab82dc82b582e582a48149,ガンガン攻めていきましょう！,28,14,,
0x00A34AAC,82b182cc837d8362837682cd9347915396c582c58f9f979882e68149,このマップは敵全滅で勝利よ！,28,14,,
0x00A34AC9,905882cc928682cc934782c98b4382f082c282af82c482cb8149,森の中の敵に気をつけてね！,26,13,,
0x00A34AE8,82b182cc837d8362837682cd8141825693fa88c893e082c98ca48b868f8a82cc90e897cc82a9,このマップは、７日以内に研究所の占領か,38,19,,
0x00A34B0F,9347915396c582c58f9f979882e6814982aa82f182ce82c182c482cb8149,敵全滅で勝利よ！がんばってね！,30,15,,
0x00A34B30,82c282a282c982b182b182dc82c5978882bd82ed82cb8149,ついにここまで来たわね！,24,12,,
0x00A34B49,82cb82e782a482cd814183748340834e8367838a815b82cc82dd82e68149,ねらうは、ファクトリーのみよ！,30,15,,
0x00A34B6C,814082cd82a28140814082a282a282a6,　はい　　いいえ,16,8,,
0x00A34B82,8cbb8ddd82cc8ff38bb582f0835a815b837582b582dc82b78142,現在の状況をセーブします。,26,13,,
0x00A34B9E,82e682eb82b582a282a982b582e78148,よろしいかしら？,16,8,,
0x00A34BB6,8cbb8ddd82cc8ff38bb582f0835a815b837582b582dc82b78142,現在の状況をセーブします。,26,13,,
0x00A34BD2,8fe38f9182ab82b582dc82b782a98148,上書きしますか？,16,8,,
0x00A34BEA,835a815b8375928682c582b7814282c582f182b082f182f090d882e782c882a282c582cb8142,セーブ中です。でんげんを切らないでね。,38,19,,
0x00A34C17,835a815b83758aae97b981498149,セーブ完了！！,14,7,,
0x00A34C2E,835a815b83758366815b835e82f0915395948fc18b8e82b582dc82b78142,セーブデータを全部消去します。,30,15,,
0x00A34C4E,82e682eb82b582a282a982b582e78148,よろしいかしら？,16,8,,
0x00A34C66,835a815b83758366815b835e82f08fc18b8e928682c582b78142,セーブデータを消去中です。,26,13,,
0x00A34C81,82c582f182b082f182f090d882e782c882a282c582cb8142,でんげんを切らないでね。,24,12,,
0x00A34C9F,8fc18b8e8aae97b981498149,消去完了！！,12,6,,
0x00A34CB0,8d7e959a82b782e982c6958982af82c982c882c182bf82e182a482af82c78141,降伏すると負けになっちゃうけど、,32,16,,
0x00A34CD1,967b939682c98d7e959a82b782e981488140,本当に降伏する？　,18,9,,
0x00A34CE8,8382815b8368835a838c834e836782c996df82e882dc82b7814282e682eb82b582a282a982b582e78148,モードセレクトに戻ります。よろしいかしら？,42,21,,
0x00A34D18,838c836283688358835e815b8c5282cd9473966b82b582dc82b582bd81498149,レッドスター軍は敗北しました！！,32,16,,
0x00A34D3C,8375838b815b8380815b83938c5282cd9473966b82b582dc82b582bd81498149,ブルームーン軍は敗北しました！！,32,16,,
0x00A34D60,834f838a815b83938341815b83588c5282cd9473966b82b582dc82b582bd81498149,グリーンアース軍は敗北しました！！,34,17,,
0x00A34D88,83438347838d815b83528381836283678c5282cd9473966b82b582dc82b582bd81498149,イエローコメット軍は敗北しました！！,36,18,,
0x00A34DB0,837583898362834e837a815b838b8c5282cd9473966b82b582dc82b582bd81498149,ブラックホール軍は敗北しました！！,34,17,,
0x00A34DD8,90ed93ac8341836a838182c690e897cc8341836a8381,戦闘アニメと占領アニメ,22,11,,
0x00A34DEF,82f0955c8ea682b582dc82b7,を表示します,12,6,,
0x00A34DFC,90ed93ac8341836a838182cc82dd,戦闘アニメのみ,14,7,,
0x00A34E0B,82f0955c8ea682b582dc82b7,を表示します,12,6,,
0x00A34E18,8376838c83438384815b82cc82dd,プレイヤーのみ,14,7,,
0x00A34E27,90ed93ac8341836a838182f0955c8ea682b582dc82b7,戦闘アニメを表示します,22,11,,
0x00A34E40,8341836a838182f0955c8ea682b582dc82b982f1,アニメを表示しません,20,10,,
0x00A34E58,8386836a836283678dc591e590948254824f91e482c9924282b582c482a282e982cc82c58141,ユニット最大数５０台に達しているので、,38,19,,
0x00A34E7F,82b182ea88c88fe390b68e5982c582ab82dc82b982f1,これ以上生産できません,22,11,,
0x00A34E98,837e83548343838b94ad8ecb90e682f0914982f182c582ad82be82b382a2,ミサイル発射先を選んでください,30,15,,
0x00A34EB8,837d8362837682cc96bc914f82f0,マップの名前を,14,7,,
0x00A34EC7,825795b68e9a88c893e082c593fc97cd82b582c482ad82be82b382a28142,８文字以内で入力してください。,30,15,,
0x00A34EE8,82dc82bf82aa82a282c882a282a982b582e78148,まちがいないかしら？,20,10,,
0x00A34F00,82a082e7814182e282c182cf82e882e282df82e982cc8148,あら、やっぱりやめるの？,24,12,,
0x00A34F1C,96a290da91b1,未接続,6,3,,
0x00A34F24,8f8094f59286,準備中,6,3,,
0x00A34F2C,90da91b183478389815b,接続エラー,10,5,,
0x00A34F38,90da91b19286,接続中,6,3,,
0x00A34F40,90da91b19286,接続中,6,3,,
0x00A34F48,8366815b835e82aa82a082e882dc82b982f1,データがありません,18,9,,
0x00A34F5C,92ca904d8f8094f5928682e6814981498149,通信準備中よ！！！,18,9,,
0x00A34F70,834783938367838a815b928682e6814182b582ce82e782ad91d282c182c482cb81498149,エントリー中よ、しばらく待ってね！！,36,18,,
0x00A34F98,82a882c682e082be82bf82aa82bb82eb82c182bd82e781418358835e815b836782f0899f82b582c482cb81498149,おともだちがそろったら、スタートを押してね！！,46,23,,
0x00A34FC8,8f8094f582aa82c582ab82e982dc82c582b582ce82e782ad91d282c182c482cb8142,準備ができるまでしばらく待ってね。,34,17,,
0x00A34FEC,837d8362837682f0919782e9906c82f0914982f182c582cb81498149,マップを送る人を選んでね！！,28,14,,
0x00A3500C,837d8362837682f0919782ea82e9906c82aa924e82e082a282c882a282ed81498149,マップを送れる人が誰もいないわ！！,34,17,,
0x00A35030,919782e9837d8362837682f0914982f182c582cb81498149,送るマップを選んでね！！,24,12,,
0x00A3504C,95db91b682b782e98347838a834182f0914982f182c582cb81498149,保存するエリアを選んでね！！,28,14,,
0x00A3506C,8f8094f582aa82c582ab82e982dc82c591d282c182c482cb81498149,準備ができるまで待ってね！！,28,14,,
0x00A3508C,837d8362837682f09197904d928682e6814182b582ce82e782ad91d282c182c482cb81498149,マップを送信中よ、しばらく待ってね！！,38,19,,
0x00A350B4,837d8362837682f08ef3904d928682e6814182b582ce82e782ad91d282c182c482cb81498149,マップを受信中よ、しばらく待ってね！！,38,19,,
0x00A350DC,8f4997b982b582bd82ed81428e6e82df82e982ed82e681498149,終了したわ。始めるわよ！！,26,13,,
0x00A350F8,8f4997b982b582bd82ed81428381836a8385815b82c996df82e982ed82cb8142,終了したわ。メニューに戻るわね。,32,16,,
0x00A3511C,837d8362837682f095db91b6928682e6814182c582f182b082f182f090d882e782c882a282c582cb81498149,マップを保存中よ、でんげんを切らないでね！！,44,22,,
0x00A3514C,835f83458393838d815b836882cc8f8094f5928682e6814282b582ce82e782ad91d282c182c482cb81498149,ダウンロードの準備中よ。しばらく待ってね！！,44,22,,
0x00A3517C,90da91b182aa82c582ab82c882a282ed81418381836a8385815b82c996df82e982ed82cb8142,接続ができないわ、メニューに戻るわね。,38,19,,
0x00A351A4,82c482f182bb82a4928682c582b782b582ce82e782ad82a891d282bf82ad82be82b382a28142,てんそう中ですしばらくお待ちください。,38,19,,
0x00A351CC,82c482f182bb82a4928682c582b78142,てんそう中です。,16,8,,
0x00A351E0,82b582ce82e782ad82a891d282bf82ad82be82b382a28142,しばらくお待ちください。,24,12,,
0x00A351FD,82c282a482b582f182aa82a882a982b582a282ed8142,つうしんがおかしいわ。,22,11,,
0x00A35214,838a835a8362836782b782e982ed82e68149,リセットするわよ！,18,9,,
0x00A35228,82d082c682c282cc834a815b8367838a8362835782c5814182dd82f182c882c691ce90ed82c582ab82dc82b7,ひとつのカートリッジで、みんなと対戦できます,44,22,,
0x00A35258,9746924282c68350815b8375838b82c582c282c882a282c591ce90ed82c582ab82dc82b7,友達とケーブルでつないで対戦できます,36,18,,
0x00A35280,9746924282c68350815b8375838b82f082c282c882a282c5837d8362837682b182a482a982f182aa82c582ab82dc82b7,友達とケーブルをつないでマップこうかんができます,48,24,,
0x00A352B4,824f82508140838a8387834582cc8365815b837d,０１　リョウのテーマ,20,10,,
0x00A352CC,824f825181408368837e836d82cc8365815b837d,０２　ドミノのテーマ,20,10,,
0x00A352E4,824f82528140837d8362834e835882cc8365815b837d,０３　マックスのテーマ,22,11,,
0x00A352FC,824f82538140834c83838354838a839382cc8365815b837d,０４　キャサリンのテーマ,24,12,,
0x00A35318,824f82548140836e836082cc8365815b837d,０５　ハチのテーマ,18,9,,
0x00A3532C,824f825581408343838f839382cc8365815b837d,０６　イワンのテーマ,20,10,,
0x00A35344,824f825681408372838a815b82cc8365815b837d,０７　ビリーのテーマ,20,10,,
0x00A3535C,824f82578140837a83438362837682cc8365815b837d,０８　ホイップのテーマ,22,11,,
0x00A35374,824f82588140834c834e8360838882cc8365815b837d,０９　キクチヨのテーマ,22,11,,
0x00A3538C,8250824f814083418358834a82cc8365815b837d,１０　アスカのテーマ,20,10,,
0x00A353A4,8250825081408384837d8382836782cc8365815b837d,１１　ヤマモトのテーマ,22,11,,
0x00A353BC,8250825181408343815b834f838b82cc8365815b837d,１２　イーグルのテーマ,22,11,,
0x00A353D4,82508252814083828362837682cc8365815b837d,１３　モップのテーマ,20,10,,
0x00A353EC,825082538140836e8393836982cc8365815b837d,１４　ハンナのテーマ,20,10,,
0x00A35404,82508254814083528393834f82cc8365815b837d,１５　コングのテーマ,20,10,,
0x00A3541C,825082558140834c83838362836782cc8365815b837d,１６　キャットのテーマ,22,11,,
0x00A35434,8250825681408358836c815b834e82cc8365815b837d,１７　スネークのテーマ,22,11,,
0x00A3544C,825082578140837a815b834e82cc8365815b837d,１８　ホークのテーマ,20,10,,
0x00A35464,8250825881408377838b837b8345835982cc8365815b837d,１９　ヘルボウズのテーマ,24,12,,
0x00A35480,8251824f81408375838c8343834e8149,２０　ブレイク！,16,8,,
0x00A35494,8251825081408d9582cc8375838c8343834e8149,２１　黒のブレイク！,20,10,,
0x00A354AC,8251825181408358837983568383838b8375838c8343834e8149,２２　スペシャルブレイク！,26,13,,
0x00A354C8,8251825281408d9582cc8358837983568383838b8375838c8343834e8149,２３　黒のスペシャルブレイク！,30,15,,
0x00A354E8,825182538140838c836283688358835e815b97cc,２４　レッドスター領,20,10,,
0x00A35500,8251825481408375838b815b8380815b839397cc,２５　ブルームーン領,20,10,,
0x00A35518,82518255814083438347838d815b835283818362836797cc,２６　イエローコメット領,24,12,,
0x00A35534,825182568140834f838a815b83938341815b835897cc,２７　グリーンアース領,22,11,,
0x00A3554C,825182578140837583898362834e837a815b838b97cc,２８　ブラックホール領,22,11,,
0x00A35564,82518258814083898358836783588365815b835782d6,２９　ラストステージへ,22,11,,
0x00A3557C,8252824f8140838c836283688358835e815b8365815b837d,３０　レッドスターテーマ,24,12,,
0x00A35598,8252825081408375838b815b8380815b83938365815b837d,３１　ブルームーンテーマ,24,12,,
0x00A355B4,82528251814083438347838d815b83528381836283678365815b837d,３２　イエローコメットテーマ,28,14,,
0x00A355D4,825282528140834f838a815b83938341815b83588365815b837d,３３　グリーンアーステーマ,26,13,,
0x00A355F0,825282538140837583898362834e837a815b838b8365815b837d,３４　ブラックホールテーマ,26,13,,
0x00A3560C,82528254814083898358836783588365815b83578365815b837d,３５　ラストステージテーマ,26,13,,
0x00A35628,825282558140834a834583938367834183628376,３６　カウントアップ,20,10,,
0x00A35640,825282568140837d8362837683478366834283628367,３７　マップエディット,22,11,,
0x00A35658,8252825781408dec90ed90ac8cf7,３８　作戦成功,14,7,,
0x00A35668,82528258814083748340834e8367838a815b90a79465,３９　ファクトリー制覇,22,11,,
0x00A35680,8253824f8140827682608271827282518349815b8376836a8393834f,４０　ＷＡＲＳ２オープニング,28,14,,
0x00A356A0,82538250814090ed82a282d682cc83748340839383748340815b838c,４１　戦いへのファンファーレ,28,14,,
0x00A356C0,82538251814083458348815b8359838f815b838b83688379815b8370815b,４２　ウォーズワールドペーパー,30,15,,
0x00A356E0,825382528140837d834e838d83898393836882cc90a28a4582d6,４３　マクロランドの世界へ,26,13,,
0x00A356FC,825382538140837d834e838d838983938368837d83628376,４４　マクロランドマップ,24,12,,
0x00A35718,8253825481408276826082718272825183478393836683428393834f,４５　ＷＡＲＳ２エンディング,28,14,,
0x00A35738,8253825581408f9f979882d682cc83748340839383748340815b838c,４６　勝利へのファンファーレ,28,14,,
0x00A35758,838c836283688358835e815b97cc,レッドスター領,14,7,,
0x00A35768,8375838b815b8380815b839397cc,ブルームーン領,14,7,,
0x00A35778,83438347838d815b835283818362836797cc,イエローコメット領,18,9,,
0x00A3578C,834f838a815b83938341815b835897cc,グリーンアース領,16,8,,
0x00A357A0,837583898362834e837a815b838b97cc,ブラックホール領,16,8,,
0x00A3B880,836e83438370815b838a837983418389835a8368836f8367836a8393834f8354836f838b8365834e834a835883698376836d8345837a838f837e8360838383628387835f837d834c835683808375838d83578346834283818349838c835583728151838583778394834d834b835e8352837383748353836c8384,ハイパーリペアラセドバトニングサバルテクカスナプノウホワミチャッョダマキシムブロジェィメオレザビ＿ュヘヴギガタコピフゴネヤ,122,61,,
0x00B03F38,924b9846924f,狸炉丹,6,3,,
0x00B0CF38,89fc8be09c45,改金廢,6,3,,
0x00B0D534,8bf989e09c45,櫛霞廢,6,3,,
0x00B15464,e0b484468a46,犇Ё皆,6,3,,
0x00B15ADC,e0b48bb09946,犇恐僥,6,3,,
0x00B1F689,816081a081e0,〜□≒,6,3,,
0x00B1F787,8148818881c8,？∴∧,6,3,,
0x00B335B8,9080907e9176,逗厨宋,6,3,,
0x00B33996,e0c8e0c1e0c8e0c1,猜狠猜狠,8,4,,
0x00B39E71,819089888160,＄沿〜,6,3,,
0x00B3A0FE,84469046e246,Ё色礑,6,3,,
0x00B3CE80,e0b483b08946,犇Σ宇,6,3,,
0x00B4A052,908899468a46,粋僥皆,6,3,,
0x00B4B980,81429edb8ee1,。槿若,6,3,,
0x00B54E18,e0b482b0834f,犇げグ,6,3,,
0x00B55838,e0b482b0844f,犇げО,6,3,,
0x00B57220,e0b482b08949,犇げ迂,6,3,,
0x00B57610,e0b482b09349,犇げ的,6,3,,
0x00B582B0,e0b483b0904c,犇Σ伸,6,3,,
0x00B59034,e0b482b09c4d,犇げ廴,6,3,,
0x00B5C3A6,924491449044,奪船織,6,3,,
0x00B5C485,814c818c81cc,´′⇔,6,3,,
0x00B5E9F7,89ca814288d1,果。尉,6,3,,
0x00B5EA0B,894a8285894288d1,雨ｅ隠尉,8,4,,
0x00B5EA61,81508ad18940,￣貫院,6,3,,
0x00B63B20,e0b483b08146,犇Σ：,6,3,,
0x00B6468A,904689468442,色宇В,6,3,,
0x00B6474A,904689468442,色宇В,6,3,,
0x00B647FE,904689468442,色宇В,6,3,,
0x00B6496A,904689468442,色宇В,6,3,,
0x00B64A8A,904689468442,色宇В,6,3,,
0x00B64B4A,904689468442,色宇В,6,3,,
0x00B64BFE,904689468442,色宇В,6,3,,
0x00B64CBE,904689468442,色宇В,6,3,,
0x00B64D7E,904689468442,色宇В,6,3,,
0x00B64E3E,904689468442,色宇В,6,3,,
0x00B6B878,e0b483b08946,犇Σ宇,6,3,,
